epoch,lr,train_loss,train_qwk,train_acc,train_seconds,val_qwk,val_acc,val_balanced_acc,val_collapsed,val_collapse_level,val_collapse_reasons,val_collapse_warnings
0,0.00015038961038961037,1.4912241753045614,0.37425434488455234,0.3325469779549337,68.00789022445679,0.39830398467705475,0.5736522399392558,0.43002402508810045,True,collapsed,accuracy 0.5737 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
1,0.0003,1.2288578912809298,0.7140866479294528,0.504514764500122,68.11193561553955,0.4784142596930797,0.6038344722854974,0.47549249383244224,True,collapsed,accuracy 0.6038 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
2,0.00029906626316914654,1.1261008066016358,0.7581642827995141,0.5678028146099406,67.57777738571167,0.5658492839479295,0.6848899012908124,0.43584650103090433,True,collapsed,accuracy 0.6849 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
3,0.00029627679495900075,1.0514480186747266,0.7925284952730611,0.6162856910436834,67.78383088111877,0.46130134094820874,0.5398633257403189,0.48185315792737154,True,collapsed,accuracy 0.5399 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
4,0.00029166667455079255,0.9827502877681287,0.820540563029269,0.6585861872610429,66.70277047157288,0.5360198751527573,0.6744495064540622,0.48469528600022455,True,collapsed,accuracy 0.6744 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
5,0.0002852938768835092,0.9349610680109495,0.83718258476912,0.6859188155861059,67.74178457260132,0.5144488660989187,0.5998481397114654,0.49469096382761596,True,collapsed,accuracy 0.5998 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
6,0.0002772385435854002,0.896842967999446,0.8514901282402264,0.7141869356544375,67.1373085975647,0.5119235335915062,0.5920652999240699,0.4654277052582808,True,collapsed,accuracy 0.5921 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
7,0.0002676019751465024,0.8665190887141537,0.864036919787075,0.7342389978036281,67.26235675811768,0.48535534067162356,0.5163249810174639,0.5026575737450869,True,collapsed,accuracy 0.5163 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
8,0.0002565053570062023,0.8446437758284729,0.8744209254417373,0.7507931343040755,67.805410861969,0.584618025745996,0.6903948367501899,0.477967507642617,True,collapsed,accuracy 0.6904 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
9,0.00024408823557602193,0.8186793150839867,0.8755547655355701,0.7680387212234605,67.53171372413635,0.4247333150090459,0.4781700835231587,0.496425785918477,True,collapsed,accuracy 0.4782 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
10,0.00023050676336252746,0.793807273406487,0.8858742974801381,0.7857317172374522,67.93036127090454,0.5463041924587215,0.6095292331055429,0.4668273293803577,True,collapsed,accuracy 0.6095 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
11,0.00021593173525895733,0.7773205044981721,0.8876627401982697,0.7952086553323029,67.28938126564026,0.5355595666076929,0.6146545178435839,0.4802111131488596,True,collapsed,accuracy 0.6147 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
12,0.0002005464407003423,0.7612587904001211,0.895085053058904,0.8063938826974701,67.02133059501648,0.4937511746749741,0.5835231586940015,0.463695543953661,True,collapsed,accuracy 0.5835 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
13,0.00018454435869251265,0.7380546252448837,0.9009703870318726,0.8222565687789799,67.56544041633606,0.529806171958151,0.6163629460895975,0.4803605906400049,True,collapsed,accuracy 0.6164 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
14,0.0001681267247013412,0.7251915279921,0.9041896889589198,0.8295778085089075,67.74672365188599,0.5333144492395141,0.6399012908124525,0.4775205289945452,True,collapsed,accuracy 0.6399 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
15,0.0001515,0.7126280154500689,0.9070972381414315,0.8368990482388351,68.2416341304779,0.5714905996753054,0.6645785876993167,0.44909771754169137,True,collapsed,accuracy 0.6646 is within 0.02 of the majority-class rate 0.7369 — predicting the majority class for everything would score about the same,
