epoch,lr,train_loss,train_qwk,train_acc,train_seconds,val_qwk,val_acc,val_balanced_acc,val_collapsed,val_collapse_level,val_collapse_reasons,val_collapse_warnings
10,0.00023050676336252746,0.804472763117622,0.8859483895659198,0.7795867251095805,74.34326887130737,0.5811825560237087,0.5840495015469234,0.48761087766043687,True,collapsed,accuracy 0.5840 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
11,0.00021593173525895733,0.78806979600121,0.890848423340619,0.7899370142546687,73.82713508605957,0.6028511741747333,0.6350979718116191,0.4844559226059785,True,collapsed,accuracy 0.6351 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
12,0.0002005464407003423,0.7688202110458823,0.8951632687205623,0.8058123687796972,75.40271210670471,0.5706152209473088,0.6364730147817119,0.48502838955410904,True,collapsed,accuracy 0.6365 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
13,0.00018454435869251265,0.7494668738982256,0.8999795350847335,0.8164941618475818,76.10287046432495,0.593513508068116,0.6306290821588174,0.4865904639608381,True,collapsed,accuracy 0.6306 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
14,0.0001681267247013412,0.7430126236466801,0.8978737246296633,0.8201038712291429,75.85693526268005,0.601219133294383,0.6638019938123066,0.4822982896106116,True,collapsed,accuracy 0.6638 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
15,0.0001515,0.7250057084420148,0.9040541721833365,0.8304541603742311,79.09408783912659,0.5787783880374173,0.616191130972843,0.4976535486085358,True,collapsed,accuracy 0.6162 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
16,0.00013487327529865877,0.7039341870476218,0.9114657637971181,0.8456665070536667,75.52171349525452,0.5965034605647694,0.6564111378480577,0.4810483111850676,True,collapsed,accuracy 0.6564 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
17,0.00011845564130748732,0.6958660417444565,0.9129768260402381,0.8501970606652178,75.91618275642395,0.6086251938437104,0.6581299415606737,0.4796553878242052,True,collapsed,accuracy 0.6581 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
18,0.00010245355929965772,0.686274305932662,0.9168990269570205,0.8571954768131423,75.71510529518127,0.6175677422642081,0.6625988312134754,0.4898498342075028,True,collapsed,accuracy 0.6626 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
19,8.706826474104262e-05,0.6744801381055047,0.9197794173367143,0.8630888798850787,75.2598659992218,0.6189779108523263,0.6699896871777243,0.4829738231823632,True,collapsed,accuracy 0.6700 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
20,7.249323663747253e-05,0.6692362445943496,0.9185998875183331,0.8643043942686656,78.27663660049438,0.6000670967567256,0.6385355792368511,0.48379411798066874,True,collapsed,accuracy 0.6385 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
21,5.8911764423978075e-05,0.656217854864457,0.9217942109279167,0.8731076651073705,88.23837757110596,0.6135023665731472,0.666208319009969,0.4834068486361126,True,collapsed,accuracy 0.6662 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
22,4.6494642993797704e-05,0.6495830181065728,0.9255081890270856,0.8759806991049394,75.36535596847534,0.6142211945024297,0.6634582330697835,0.47457327118417936,True,collapsed,accuracy 0.6635 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
23,3.539802485349757e-05,0.6420009478400736,0.926645443346825,0.8801060812552949,75.55390572547913,0.5861213597700818,0.6311447232726023,0.4757606610405601,True,collapsed,accuracy 0.6311 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
24,2.5761456414599805e-05,0.6470601449293248,0.9240700020770936,0.8804007514088916,75.82395935058594,0.6054370746828148,0.6557236163630114,0.4744065612498729,True,collapsed,accuracy 0.6557 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
25,1.7706123116490774e-05,0.6411015600316665,0.9264479264893433,0.8813584294080813,75.12537240982056,0.5957868301583409,0.6558954967342729,0.48051449590832185,True,collapsed,accuracy 0.6559 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
26,1.1333325449207414e-05,0.6396495187983794,0.9268920946326296,0.8844524660208479,75.07221221923828,0.6093086471510187,0.664489515297353,0.4794646804600388,True,collapsed,accuracy 0.6645 is within 0.02 of the majority-class rate 0.7138 — predicting the majority class for everything would score about the same,
