epoch,lr,train_loss,train_qwk,train_acc,train_seconds,val_qwk,val_acc,val_balanced_acc,val_collapsed,val_collapse_level,val_collapse_reasons,val_collapse_warnings
0,0.00015038961038961037,2.0102238543621906,0.10127862738850635,0.48287643374278044,85.28670978546143,0.24819376907855384,0.5913059984813971,0.3757114586934044,False,warning,,"accuracy 0.5913 is at or below the majority-class rate 0.7369, but QWK is 0.2482 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
1,0.0003,1.8728888973013147,0.3357910833587917,0.6323110713414138,87.33631825447083,0.3467392645349212,0.610668185269552,0.4620215600820982,False,warning,,"accuracy 0.6107 is at or below the majority-class rate 0.7369, but QWK is 0.3467 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
2,0.00029906626316914654,1.8243758591738615,0.4137137928338994,0.6625721955584479,87.29701375961304,0.3775725802967289,0.6630599848139711,0.4606592768788434,False,warning,,"accuracy 0.6631 is at or below the majority-class rate 0.7369, but QWK is 0.3776 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
3,0.00029627679495900075,1.7939399917404373,0.45956558088599586,0.6713576832343611,86.02843880653381,0.5077029522911116,0.7224753227031131,0.46514408235539734,False,warning,,"accuracy 0.7225 is at or below the majority-class rate 0.7369, but QWK is 0.5077 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
4,0.00029166667455079255,1.7682337231450267,0.48768726581019206,0.6798584560318881,85.50194311141968,0.484701249355482,0.662870159453303,0.5027112048540976,False,warning,,"accuracy 0.6629 is at or below the majority-class rate 0.7369, but QWK is 0.4847 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
5,0.0002852938768835092,1.7557140402979665,0.515898267956963,0.6929960139917026,84.7537887096405,0.5035283656593663,0.7002657555049354,0.5041209948103859,False,warning,,"accuracy 0.7003 is at or below the majority-class rate 0.7369, but QWK is 0.5035 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
6,0.0002772385435854002,1.7280153810203849,0.5354631199719491,0.6965752867485561,83.0113754272461,0.47554884703874045,0.6417995444191344,0.5109395878765046,False,warning,,"accuracy 0.6418 is at or below the majority-class rate 0.7369, but QWK is 0.4755 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
7,0.0002676019751465024,1.7090261146619723,0.5469981529648836,0.6973074107215489,84.96214270591736,0.48056407118530553,0.6277524677296887,0.5183753919676407,False,warning,,"accuracy 0.6278 is at or below the majority-class rate 0.7369, but QWK is 0.4806 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
8,0.0002565053570062023,1.698577198734531,0.5505214127706954,0.6979988611404865,85.29410243034363,0.6022257307112171,0.7283599088838268,0.49942280090368146,False,warning,,"accuracy 0.7284 is at or below the majority-class rate 0.7369, but QWK is 0.6022 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
9,0.00024408823557602193,1.6797300976592224,0.5612650377381836,0.7032864231676564,84.48525071144104,0.5994717041015433,0.7450645406226272,0.5154070638541903,False,warning,,"accuracy 0.7451 is at or below the majority-class rate 0.7369, but QWK is 0.5995 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
10,0.00023050676336252746,1.6633591122441478,0.5800796765620513,0.7126413406003417,87.06521129608154,0.5924321638659871,0.7255125284738041,0.5092058439968301,False,warning,,"accuracy 0.7255 is at or below the majority-class rate 0.7369, but QWK is 0.5924 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
11,0.00021593173525895733,1.6473131337723175,0.5921729455550213,0.7161392662490849,83.85516905784607,0.5924379409571416,0.7439255884586181,0.5206974753196987,False,warning,,"accuracy 0.7439 is at or below the majority-class rate 0.7369, but QWK is 0.5924 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
12,0.0002005464407003423,1.626779081914332,0.6065595653841049,0.7237858944114537,83.30107092857361,0.5406398660400789,0.6539483675018982,0.5236622941622853,False,warning,,"accuracy 0.6539 is at or below the majority-class rate 0.7369, but QWK is 0.5406 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
13,0.00018454435869251265,1.6161785283646026,0.603156254120972,0.7226470348979094,83.76316165924072,0.5532327419723793,0.6738800303720577,0.5333427212459265,False,warning,,"accuracy 0.6739 is at or below the majority-class rate 0.7369, but QWK is 0.5532 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
14,0.0001681267247013412,1.594890027077167,0.6196022243490955,0.7276092084926381,85.33871841430664,0.5670376961796886,0.6643887623386484,0.5356298530860402,False,warning,,"accuracy 0.6644 is at or below the majority-class rate 0.7369, but QWK is 0.5670 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
15,0.0001515,1.589348325791297,0.6226138384742266,0.7311478076954364,85.88299608230591,0.590404041368954,0.7139331814730449,0.5179509302241806,False,warning,,"accuracy 0.7139 is at or below the majority-class rate 0.7369, but QWK is 0.5904 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
