epoch,lr,train_loss,train_qwk,train_acc,train_seconds,val_qwk,val_acc,val_balanced_acc,val_collapsed,val_collapse_level,val_collapse_reasons,val_collapse_warnings
0,0.00015038961038961037,2.52548075233187,0.046610717967884185,0.3904661189294721,108.07832717895508,0.18679745037183915,0.5070235383447228,0.2743135723130213,False,warning,,"accuracy 0.5070 is at or below the majority-class rate 0.7369, but QWK is 0.1868 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
1,0.0003,0.5735632532022216,0.2791908899607982,0.49406166110794764,89.16516160964966,0.48435826992648345,0.646545178435839,0.2787974079964751,False,warning,,"accuracy 0.6465 is at or below the majority-class rate 0.7369, but QWK is 0.4844 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
2,0.00029906626316914654,0.2786627049957003,0.533639622458415,0.6133571951517124,89.9470202922821,0.6583935114520136,0.70292331055429,0.3932753194296049,False,warning,,"accuracy 0.7029 is at or below the majority-class rate 0.7369, but QWK is 0.6584 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
3,0.00029627679495900075,0.2157353066778802,0.6381716060780904,0.7027983405189946,89.63849520683289,0.6933059043732003,0.7287395596051632,0.42669714944366754,False,warning,,"accuracy 0.7287 is at or below the majority-class rate 0.7369, but QWK is 0.6933 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
4,0.00029166667455079255,0.19384912280486777,0.6802140473319187,0.7354185308712275,88.87612819671631,0.691286420528815,0.7492406985573272,0.387627118260887,False,warning,,"accuracy 0.7492 is at or below the majority-class rate 0.7369, but QWK is 0.6913 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
5,0.0002852938768835092,0.18449948640999855,0.6959020792838766,0.7511185227365167,87.65097093582153,0.6496942450151969,0.7389901290812453,0.3063932417892728,False,warning,,"accuracy 0.7390 is at or below the majority-class rate 0.7369, but QWK is 0.6497 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
6,0.0002772385435854002,0.17597188572217892,0.7145993274159732,0.7559180021150248,91.04197072982788,0.7297575776688494,0.7549354593773728,0.4584774953598309,False,warning,,"accuracy 0.7549 is at or below the majority-class rate 0.7369, but QWK is 0.7298 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
7,0.0002676019751465024,0.16560798776033636,0.732856602812366,0.7712926055478728,93.56766843795776,0.73080804567929,0.7638572513287776,0.46592964796278613,False,none,,
8,0.0002565053570062023,0.15786561758874298,0.7500977285317927,0.7773529651020906,93.6122076511383,0.6985964245435275,0.7754365983295368,0.38953213287515087,False,none,,
9,0.00024408823557602193,0.15289977286736686,0.762775383342743,0.7854876759131213,114.62608599662781,0.7330656162505418,0.7344343204252088,0.45761903566941076,False,warning,,"accuracy 0.7344 is at or below the majority-class rate 0.7369, but QWK is 0.7331 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
10,0.00023050676336252746,0.14601377826425938,0.7729944630154199,0.7915887090213943,92.97160696983337,0.7476785324321337,0.7615793470007594,0.4693233930066854,False,none,,
11,0.00021593173525895733,0.13975973399235056,0.782952058700409,0.7988286016432116,89.96553707122803,0.7473624889827377,0.7779043280182233,0.46908267320074976,False,none,,
12,0.0002005464407003423,0.13304355527673448,0.7964051844448329,0.8072887008866835,88.619877576828,0.7619686857570801,0.7577828397873956,0.4848989412596403,False,none,,
13,0.00018454435869251265,0.12634739461657288,0.8103224435444503,0.812738957130074,88.86000847816467,0.7392963456044038,0.7490508731966591,0.47107023203949483,False,warning,,"accuracy 0.7491 is at or below the majority-class rate 0.7369, but QWK is 0.7393 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
14,0.0001681267247013412,0.12035720622191182,0.8173361150713685,0.8203449117383877,90.05639171600342,0.7548899894233694,0.781700835231587,0.4884386221307689,False,none,,
15,0.0001515,0.11488317665341613,0.8269646960645427,0.826527291954771,89.88474416732788,0.7504981819136243,0.7826499620349279,0.490990462357994,False,none,,
16,0.00013487327529865877,0.10707096686320645,0.8418168035228465,0.8324249572927682,88.6576635837555,0.7427827488060693,0.7917615793470008,0.46851349323868324,False,none,,
17,0.00011845564130748732,0.10150485334845333,0.8511038001102804,0.8439355730903766,89.68935966491699,0.7507597424575666,0.7754365983295368,0.479779141859287,False,none,,
18,0.00010245355929965772,0.09472409559825024,0.8623710395703506,0.8484096640364435,89.30159878730774,0.7390103720935527,0.7799924069855733,0.4500182225086758,False,none,,
19,8.706826474104262e-05,0.08996162747891692,0.8693274668166809,0.8529651020906207,88.83526635169983,0.7508681303758579,0.7801822323462415,0.48877534676912227,False,none,,
