epoch,lr,train_loss,train_qwk,train_acc,train_seconds,val_qwk,val_acc,val_balanced_acc,val_collapsed,val_collapse_level,val_collapse_reasons,val_collapse_warnings
0,0.00015038961038961037,1.640862194284216,0.18422751311135677,0.6057105669893436,94.02906155586243,0.37770719773937866,0.7179195140470767,0.314397474537009,False,warning,,"accuracy 0.7179 is at or below the majority-class rate 0.7369, but QWK is 0.3777 — this is what rebalancing looks like, not a collapse: the model is trading accuracy for rare-class recall on purpose"
1,0.0003,0.9738147466213672,0.4754953414369606,0.7454242251687953,75.34155511856079,0.5991802480995594,0.770501138952164,0.45592184530871105,False,warning,,"grade(s) never predicted: 1 (Mild). Below the referable threshold (2), so no referral decision changes; this is the characteristic weakness of an unbalanced baseline and what the imbalance arms are measured against."
2,0.00029906626316914654,0.856451318635569,0.6105343393794367,0.7902464817375743,75.19486093521118,0.6353586067893291,0.8113135914958238,0.4311721497792065,False,warning,,"grade(s) never predicted: 1 (Mild). Below the referable threshold (2), so no referral decision changes; this is the characteristic weakness of an unbalanced baseline and what the imbalance arms are measured against."
3,0.00029627679495900075,0.8211404644049607,0.6612671428380158,0.8065565769136908,74.56181979179382,0.649514285797124,0.8046697038724373,0.436438029075868,False,warning,,"grade(s) never predicted: 1 (Mild). Below the referable threshold (2), so no referral decision changes; this is the characteristic weakness of an unbalanced baseline and what the imbalance arms are measured against."
4,0.00029166667455079255,0.7977215150734047,0.6983990455370168,0.8150573497112178,77.98305940628052,0.640372471837818,0.8118830675778284,0.418628286754549,False,warning,,"grade(s) never predicted: 1 (Mild). Below the referable threshold (2), so no referral decision changes; this is the characteristic weakness of an unbalanced baseline and what the imbalance arms are measured against."
5,0.0002852938768835092,0.7760226073203149,0.7190170604072788,0.8234767754006345,77.12143135070801,0.6943477823322364,0.8230827638572513,0.460831755506068,False,none,,
6,0.0002772385435854002,0.7598069477390933,0.7426249642464198,0.8309607093467827,76.74091172218323,0.7051357378363523,0.8223234624145785,0.47140196803217077,False,none,,
7,0.0002676019751465024,0.7418394937143697,0.7594434906597022,0.8382006019686,77.06893134117126,0.6962893955856916,0.8086560364464692,0.460849611159092,False,none,,
8,0.0002565053570062023,0.716079740013395,0.7788151889731818,0.8465386805499064,78.77708220481873,0.6812971994460681,0.8037205770690964,0.4918437177874882,False,none,,
9,0.00024408823557602193,0.687978473886267,0.8052852257604164,0.8588220938745628,78.24126958847046,0.6832168303474078,0.8082763857251328,0.46742252026277065,False,none,,
10,0.00023050676336252746,0.6620265586035592,0.8278446975730276,0.8715529162938258,75.64516186714172,0.6802929932135701,0.8050493545937737,0.4552534086527814,False,none,,
11,0.00021593173525895733,0.6304026794898046,0.8525348467567192,0.886724151956398,74.95605325698853,0.7154841826410007,0.8084662110858011,0.4978696133320214,False,none,,
12,0.0002005464407003423,0.5989769396843848,0.8717604836219996,0.901854714064915,74.8905680179596,0.6955097988593236,0.7917615793470008,0.497264778052929,False,none,,
13,0.00018454435869251265,0.5723392659193509,0.8926583108983134,0.9154396811193362,75.40166425704956,0.6946918861518918,0.7999240698557327,0.4778106397418764,False,none,,
14,0.0001681267247013412,0.5455932686855267,0.9083624599082218,0.9291466688359229,75.17996573448181,0.6925050000844157,0.7959377372817008,0.4799790189488794,False,none,,
15,0.0001515,0.5191896289974064,0.9271429688154936,0.942975677214675,76.364004611969,0.6847096320028925,0.7832194381169324,0.4849437563241931,False,none,,
16,0.00013487327529865877,0.5007598365282083,0.9375656107112826,0.9515577971203124,75.85324835777283,0.6959809253140525,0.7894836750189825,0.4781873016461887,False,none,,
17,0.00011845564130748732,0.4789910908643301,0.9496382508004625,0.9614821443097697,75.3974814414978,0.7022497097334146,0.7892938496583144,0.48308172394848164,False,none,,
18,0.00010245355929965772,0.46685716084071566,0.9600853206630594,0.9702269584316278,75.55582070350647,0.6817376717558568,0.7902429764616553,0.4856387523268565,False,none,,
